time,building,chillerName,coolingLoad,flowRate,returnTemp,supplyTemp,R2,temperature,cop
2018/5/8 5:00,CP4,5,1664.40456,69.16,12.57,6.84,270,27.222222,6.164461
2018/5/8 6:00,CP4,5,1747.25124,69.22,12.8,6.79,176,26.111111,9.927564
2018/5/8 14:00,CP4,5,1533.30408,83.16,11.16,6.77,202,26.111111,7.590614
2018/5/8 15:00,CP4,5,779.70942,69.53,9.7,7.03,164,26.111111,4.754326
2018/5/8 16:00,CP4,5,642.50004,69.22,9.22,7.01,131,23.888889,4.90458
2018/5/8 17:00,CP4,5,574.30296,69.06,9.07,7.09,107,23.888889,5.367317
2018/5/8 18:00,CP4,5,540.2481,69.53,8.87,7.02,100,25,5.402481
2018/5/8 19:00,CP4,5,545.06088,69.03,8.81,6.93,94,25,5.79852
2018/5/8 20:00,CP4,5,509.649,69.34,8.83,7.08,98,26.111111,5.2005
2018/5/8 21:00,CP4,5,537.3732,69.16,8.72,6.87,98,26.111111,5.4834
2018/5/8 22:00,CP4,5,532.02492,69.22,8.84,7.01,105,25,5.066904
2018/5/8 23:00,CP4,5,854.89782,69.47,10.03,7.1,191,25,4.475905
2018/5/9 0:00,CP4,5,244.87848,69.41,7.88,7.04,194,27.222222,1.26226
2018/5/9 1:00,CP4,5,1474.6095,69.25,12.24,7.17,225,26.111111,6.55382
2018/5/9 2:00,CP4,5,1541.736,69,12.37,7.05,255,26.111111,6.046024
2018/5/9 3:00,CP4,5,1444.905,69.5,11.69,6.74,236,26.111111,6.122479
2018/5/9 4:00,CP4,5,1495.368,69,11.89,6.73,235,27.222222,6.363268
2018/5/9 5:00,CP4,5,1477.4886,69.66,11.81,6.76,200,26.111111,7.387443
2018/5/9 6:00,CP4,5,1329.91488,69.44,11.63,7.07,219,26.111111,6.072671
2018/5/9 7:00,CP4,5,1430.31,69.5,11.94,7.04,221,26.111111,6.471991
2018/5/9 8:00,CP4,5,1211.385,69.5,11.06,6.91,195,25,6.212231
2018/5/9 9:00,CP4,5,1103.3148,69.13,10.88,7.08,182,25,6.062169
2018/5/9 10:00,CP4,5,989.7468,69.31,10.56,7.16,164,25,6.035041
2018/5/9 11:00,CP4,5,476.56056,34.28,10.11,6.8,147.5,25,3.230919
2018/5/9 13:00,CP4,5,559.88352,83.84,7.72,6.13,269,25,2.081351
2018/5/9 14:00,CP4,5,1234.9365,84.25,10.28,6.79,184,23.888889,6.711611
2018/5/9 15:00,CP4,5,774.44892,71.47,9.58,7,164,23.888889,4.722249
2018/5/9 16:00,CP4,5,602.7,71.75,8.93,6.93,131,26.111111,4.600763
2018/5/9 17:00,CP4,5,510.51,71.5,8.69,6.99,131,26.111111,3.897023
2018/5/9 18:00,CP4,5,447.678,71.06,8.48,6.98,114,26.111111,3.927
2018/5/9 19:00,CP4,5,454.28544,71.16,8.54,7.02,126,26.111111,3.60544
2018/5/9 20:00,CP4,5,441.70896,71.06,8.5,7.02,116,26.111111,3.807836
2018/5/9 21:00,CP4,5,445.31928,71.16,8.42,6.93,115,26.111111,3.872342
2018/5/9 22:00,CP4,5,449.90148,70.94,8.57,7.06,129,26.111111,3.487608
2018/5/9 23:00,CP4,5,903.52374,71.47,9.9,6.89,184,26.111111,4.910455
2018/5/10 2:00,CP4,5,1371.1404,70.97,9.87,5.27,203,25,6.754386
2018/5/10 3:00,CP4,5,1141.6188,71.53,10.71,6.91,213,25,5.359713
2018/5/10 4:00,CP4,5,1137.65946,71.47,10.78,6.99,204,25,5.576762
2018/5/10 5:00,CP4,5,1042.818,70.94,10.53,7.03,202,25,5.162465
2018/5/10 6:00,CP4,5,1036.06566,71.09,10.42,6.95,192,27.222222,5.396175
2018/5/10 7:00,CP4,5,1107.72438,71.09,10.73,7.02,205,26.111111,5.403534
2018/5/10 8:00,CP4,5,993.2013,70.59,10.25,6.9,183,25,5.427329
2018/5/10 9:00,CP4,5,889.76244,71.09,10.08,7.1,175,23.888889,5.084357
2018/5/10 10:00,CP4,5,688.8546,71.31,9.38,7.08,161,23.888889,4.2786
2018/5/10 11:00,CP4,5,896.9625,83.75,9.56,7.01,142,23.888889,6.316637
2018/5/10 13:00,CP4,5,50.67972,57.46,10.39,10.18,213,23.888889,0.237933
2018/5/10 14:00,CP4,5,1458.1665,97.25,10.39,6.82,203,23.888889,7.183086
2018/5/10 15:00,CP4,5,793.0125,71.25,9.6,6.95,148,23.888889,5.358193
2018/5/10 16:00,CP4,5,551.31552,71.34,8.82,6.98,105,23.888889,5.250624
2018/5/10 17:00,CP4,5,535.88304,71.28,8.8,7.01,95,23.888889,5.640874
2018/5/10 18:00,CP4,5,514.50546,70.81,8.59,6.86,92,23.888889,5.592451
2018/5/10 19:00,CP4,5,463.94712,70.81,8.64,7.08,91,22.777778,5.09832
2018/5/10 20:00,CP4,5,470.55876,70.91,8.55,6.97,90,22.777778,5.228431
2018/5/10 21:00,CP4,5,457.65972,71.22,8.59,7.06,84,23.888889,5.44833
2018/5/10 22:00,CP4,5,444.50574,71.03,8.55,7.06,93,23.888889,4.779632
2018/5/10 23:00,CP4,5,790.8978,71.06,9.77,7.12,163,23.888889,4.852134
2018/5/11 0:00,CP4,5,226.02552,70.81,6.4,5.64,119,25,1.899374
2018/5/11 1:00,CP4,5,587.95044,71.06,8.97,7,123,25,4.780085
2018/5/11 2:00,CP4,5,682.58946,70.97,9.31,7.02,134,26.111111,5.093951
2018/5/11 3:00,CP4,5,811.44672,71.03,9.76,7.04,133,26.111111,6.101103
2018/5/11 4:00,CP4,5,825.31596,70.94,9.75,6.98,147,27.777778,5.614394
2018/5/11 5:00,CP4,5,898.71978,71.09,9.9,6.89,148,27.777778,6.072431
2018/5/11 6:00,CP4,5,864.0492,70.94,9.92,7.02,152,27.777778,5.684534
2018/5/11 7:00,CP4,5,975.52602,71.03,10.25,6.98,150,27.222222,6.503507
2018/5/11 8:00,CP4,5,845.80776,71.16,9.76,6.93,133,27.222222,6.359457
2018/5/11 9:00,CP4,5,800.18904,71.09,9.6,6.92,137,27.222222,5.840796
2018/5/11 10:00,CP4,5,705.93264,71.22,9.34,6.98,128,26.111111,5.515099
2018/5/11 13:00,CP4,5,1582.16436,97.34,10.15,6.28,233,25,6.790405
2018/5/11 14:00,CP4,5,1339.51692,96.94,10.44,7.15,153,25,8.755012
2018/5/11 15:00,CP4,5,845.27352,69.16,9.8,6.89,140,25,6.037668
2018/5/11 16:00,CP4,5,671.8635,69.25,9.22,6.91,115,23.888889,5.842291
2018/5/11 17:00,CP4,5,557.04768,69.44,9.07,7.16,97,23.888889,5.74276
2018/5/11 18:00,CP4,5,541.68408,69.34,8.9,7.04,95,23.888889,5.701938
2018/5/11 19:00,CP4,5,532.25172,69.63,8.77,6.95,88,23.888889,6.048315
2018/5/11 20:00,CP4,5,480.1104,69.28,8.69,7.04,94,22.777778,5.107557
2018/5/11 21:00,CP4,5,493.5882,69.13,8.66,6.96,93,23.888889,5.3074
2018/5/11 22:00,CP4,5,483.22932,69.31,8.72,7.06,97,23.888889,4.981746
2018/5/11 23:00,CP4,5,784.6146,69.19,9.82,7.12,133,23.888889,5.899358
2018/5/12 1:00,CP4,5,1190.60718,69.31,10.78,6.69,169,27.222222,7.045013
2018/5/12 2:00,CP4,5,917.3682,69.34,10.18,7.03,162,28.888889,5.662767
2018/5/12 3:00,CP4,5,782.8002,69.03,9.74,7.04,143,28.888889,5.474127
2018/5/12 4:00,CP4,5,803.44152,69.31,9.76,7,160,30,5.021509
2018/5/12 5:00,CP4,5,1047.06,69.25,10.57,6.97,155,30,6.755226
2018/5/12 6:00,CP4,5,404.3088,34.38,9.56,6.76,138.166667,30,2.92624
2018/5/12 12:00,CP4,5,1429.08948,96.94,10.33,6.82,188,26.111111,7.60154
2018/5/12 13:00,CP4,5,1236.45312,96.84,10.06,7.02,179,27.222222,6.907559
2018/5/12 14:00,CP4,5,884.48388,82.91,9.65,7.11,152,27.222222,5.818973
2018/5/12 15:00,CP4,5,709.98144,69.28,9.46,7.02,143,27.222222,4.964905
2018/5/12 16:00,CP4,5,593.84808,69.31,9.01,6.97,104,25,5.710078
2018/5/12 17:00,CP4,5,522.3204,69.09,8.75,6.95,97,25,5.384746
2018/5/12 18:00,CP4,5,537.55968,69.56,8.83,6.99,94,25,5.71872
2018/5/12 19:00,CP4,5,516.88602,69.53,8.82,7.05,101,25,5.117683
2018/5/12 20:00,CP4,5,491.11062,69.19,8.75,7.06,93,25,5.280759
2018/5/12 21:00,CP4,5,515.844,69,8.82,7.04,100,25,5.15844
2018/5/12 22:00,CP4,5,505.64052,69.19,8.81,7.07,95,25,5.322532
2018/5/12 23:00,CP4,5,730.66602,69.31,9.66,7.15,145,25,5.039076
2018/5/13 0:00,CP4,5,1714.3035,125.59,10.43,7.18,214,27.222222,8.010764
2018/5/13 1:00,CP4,5,1496.25,125,9.62,6.77,244,27.777778,6.132172
2018/5/13 2:00,CP4,5,1673.92512,124.16,10.03,6.82,268,28.888889,6.245989
2018/5/13 3:00,CP4,5,1705.431,124.94,10.33,7.08,272,30,6.269967
2018/5/13 4:00,CP4,5,1799.02128,124.88,10.72,7.29,293,30,6.140004
2018/5/13 5:00,CP4,5,1842.1305,124.25,10.74,7.21,275,31.111111,6.698656
2018/5/13 6:00,CP4,5,1823.16204,124.38,10.66,7.17,294,32.222222,6.201231
2018/5/13 7:00,CP4,5,1822.46904,124.69,10.69,7.21,275,31.111111,6.62716
2018/5/13 8:00,CP4,5,1817.23206,124.69,10.49,7.02,279,31.111111,6.513377
2018/5/13 9:00,CP4,5,1706.03748,124.22,10.24,6.97,250,31.111111,6.82415
2018/5/13 10:00,CP4,5,1670.99856,124.72,10.17,6.98,260,28.888889,6.426918
2018/5/13 11:00,CP4,5,1627.00272,124.56,10.05,6.94,204,27.777778,7.975503
2018/5/13 12:00,CP4,5,1364.44014,124.47,9.61,7,197,27.777778,6.926092
2018/5/13 13:00,CP4,5,1170.01374,69.47,10.51,6.5,204,27.777778,5.735361
2018/5/13 14:00,CP4,5,1200.74472,69.56,10.61,6.5,195,28.888889,6.157665
2018/5/13 15:00,CP4,5,867.10848,69.28,10.04,7.06,152,27.777778,5.704661
2018/5/13 16:00,CP4,5,737.79888,69.16,9.49,6.95,136,27.222222,5.424992
2018/5/13 17:00,CP4,5,598.63188,69.19,9.05,6.99,112,27.222222,5.344927
2018/5/13 18:00,CP4,5,575.883,69.25,8.99,7.01,96,26.111111,5.998781
2018/5/13 19:00,CP4,5,567.1575,69.25,9.11,7.16,101,26.111111,5.615421
2018/5/13 20:00,CP4,5,525.75432,69.16,8.76,6.95,91,26.111111,5.77752
2018/5/13 21:00,CP4,5,508.9875,69.25,8.73,6.98,96,26.111111,5.301953
2018/5/13 22:00,CP4,5,543.41826,69.19,8.79,6.92,94,26.111111,5.781045
2018/5/13 23:00,CP4,5,894.70332,68.94,10.06,6.97,193,27.222222,4.635768
2018/5/14 0:00,CP4,5,577.71252,69.47,9.11,7.13,232,27.777778,2.49014
2018/5/14 1:00,CP4,5,1903.48704,96.84,12.66,7.98,271,30,7.023937
2018/5/14 2:00,CP4,5,765.36768,36.74,11.58,6.62,230.666667,31.111111,3.318068
2018/5/14 14:00,CP4,5,1598.01978,97.81,10.96,7.07,197,27.777778,8.111775
2018/5/14 15:00,CP4,5,812.93184,71.16,9.76,7.04,167,28.888889,4.867855
2018/5/14 16:00,CP4,5,677.77206,71.09,9.36,7.09,121,27.777778,5.601422
2018/5/14 17:00,CP4,5,598.5,71.25,9.05,7.05,107,27.777778,5.593458
2018/5/14 18:00,CP4,5,563.598,71,8.94,7.05,99,27.222222,5.692909
2018/5/14 19:00,CP4,5,538.65,71.25,8.87,7.07,106,27.222222,5.081604
2018/5/14 20:00,CP4,5,555.66756,71.13,8.84,6.98,99,27.222222,5.612804
2018/5/14 21:00,CP4,5,543.71772,71.13,8.81,6.99,107,27.222222,5.081474
2018/5/14 22:00,CP4,5,542.09862,71.31,8.75,6.94,102,27.222222,5.314692
2018/5/14 23:00,CP4,5,591.591,71.5,8.73,6.76,179,28.888889,3.304978
2018/5/15 0:00,CP4,5,463.0563,71.13,8.55,7,212,28.888889,2.184228
2018/5/15 1:00,CP4,5,1795.04766,71.59,12.87,6.9,246.083333,30,7.294471
2018/5/15 13:00,CP4,5,1314.53406,83.91,10.42,6.69,263,27.777778,4.998228
2018/5/15 14:00,CP4,5,1511.622,96.75,10.64,6.92,196,27.777778,7.712357
2018/5/15 15:00,CP4,5,705.852,84.03,8.95,6.95,154,27.777778,4.583455
2018/5/15 16:00,CP4,5,615.93588,71.19,9.13,7.07,122,27.777778,5.048655
2018/5/15 17:00,CP4,5,569.2932,71.34,9.02,7.12,106,27.777778,5.370691
2018/5/15 18:00,CP4,5,578.75244,71.03,8.87,6.93,112,27.777778,5.167432
2018/5/15 19:00,CP4,5,555.7881,71.53,8.81,6.96,102,27.777778,5.448903
2018/5/15 20:00,CP4,5,570.57,71.5,8.84,6.94,103,27.777778,5.539515
2018/5/15 21:00,CP4,5,549.08784,71.44,8.83,7,104,27.777778,5.279691
2018/5/15 22:00,CP4,5,555.3219,71.47,8.75,6.9,108,27.777778,5.141869
2018/5/15 23:00,CP4,5,696.90348,70.91,9.18,6.84,176,27.777778,3.959679
2018/5/16 0:00,CP4,5,611.0517,70.97,9.1,7.05,209,27.777778,2.923692
2018/5/16 1:00,CP4,5,1755.95952,71.59,12.8,6.96,245.916667,30,7.140466
2018/5/16 13:00,CP4,5,1192.464,84.5,10.06,6.7,253,27.777778,4.713296
2018/5/16 14:00,CP4,5,1528.695,97.06,10.71,6.96,193,27.777778,7.920699
2018/5/16 15:00,CP4,5,847.14336,97.44,9.09,7.02,171,27.777778,4.954055
2018/5/16 16:00,CP4,5,556.83936,71.28,8.92,7.06,119,27.777778,4.679322
2018/5/16 17:00,CP4,5,581.9814,71.06,9.04,7.09,114,27.777778,5.1051
2018/5/16 18:00,CP4,5,549.08784,71.44,8.89,7.06,102,27.222222,5.383214
2018/5/16 19:00,CP4,5,569.32134,70.97,8.88,6.97,104,27.222222,5.474244
2018/5/16 20:00,CP4,5,572.544,71,8.91,6.99,105,27.222222,5.4528
2018/5/16 21:00,CP4,5,560.37912,70.97,8.85,6.97,106,27.222222,5.286595
2018/5/16 22:00,CP4,5,561.64248,71.13,8.87,6.99,110,27.222222,5.105841
2018/5/16 23:00,CP4,5,582.66096,70.78,8.73,6.77,181,27.777778,3.219121
2018/5/17 0:00,CP4,5,655.4856,70.94,9.08,6.88,225,27.777778,2.913269
2018/5/17 1:00,CP4,5,1882.82556,75.47,12.94,7,216,31.111111,8.716785
2018/5/17 14:00,CP4,5,1281.53718,69.19,11.42,7.01,208,28.888889,6.161236
2018/5/17 15:00,CP4,5,994.27608,69.22,10.44,7.02,190,30,5.233032
2018/5/17 16:00,CP4,5,747.4845,69.25,9.57,7,149,27.777778,5.016674
2018/5/17 17:00,CP4,5,630.6552,69.84,9.21,7.06,139,27.777778,4.537088
2018/5/17 18:00,CP4,5,597.50712,69.06,9,6.94,138,27.777778,4.329762
2018/5/17 19:00,CP4,5,581.952,69.28,8.96,6.96,137,27.777778,4.247825
2018/5/17 20:00,CP4,5,575.13456,69.16,8.98,7,136,27.777778,4.228931
2018/5/17 21:00,CP4,5,585.95922,69.41,8.99,6.98,125,27.777778,4.687674
2018/5/17 22:00,CP4,5,577.21356,69.41,9,7.02,116,27.777778,4.975979
2018/5/17 23:00,CP4,5,405.89388,70.03,8.27,6.89,217,28.888889,1.870479
2018/5/18 0:00,CP4,5,688.12002,69.13,9.48,7.11,237,28.888889,2.90346
2018/5/18 1:00,CP4,5,799.71612,37.93,12.17,7.15,235.916667,31.111111,3.389825
2018/5/18 13:00,CP4,5,1061.81964,105.78,10.19,7.8,266,28.888889,3.991803
2018/5/18 14:00,CP4,5,1664.4852,96.66,11.08,6.98,236,28.888889,7.052903
2018/5/18 15:00,CP4,5,949.67964,96.63,9.31,6.97,169,28.888889,5.619406
2018/5/18 16:00,CP4,5,638.41764,71.03,9.19,7.05,125,28.888889,5.107341
2018/5/18 17:00,CP4,5,580.30056,71.22,9.04,7.1,110,28.888889,5.27546
2018/5/18 18:00,CP4,5,561.64248,71.13,8.85,6.97,109,28.888889,5.152683
2018/5/18 19:00,CP4,5,554.652,71,8.9,7.04,111,28.888889,4.996865
2018/5/18 20:00,CP4,5,546.08736,71.44,8.84,7.02,110,28.888889,4.964431
2018/5/18 21:00,CP4,5,616.23072,70.88,8.94,6.87,113,28.888889,5.453369
2018/5/18 22:00,CP4,5,573.59232,71.13,8.97,7.05,125,28.888889,4.588739
2018/5/18 23:00,CP4,5,638.59488,71.72,9.03,6.91,205,28.888889,3.115097
2018/5/19 0:00,CP4,5,638.148,71,9.22,7.08,175,30,3.64656
2018/5/19 12:00,CP4,5,1279.71144,71.19,10.27,5.99,214,30,5.97996
2018/5/19 13:00,CP4,5,1456.34958,70.91,10.31,5.42,209,30,6.96818
2018/5/19 14:00,CP4,5,1108.81512,71.16,10.22,6.51,161,30,6.88705
2018/5/19 15:00,CP4,5,837.60768,70.72,9.94,7.12,134,28.888889,6.250804
2018/5/19 16:00,CP4,5,629.99958,71.09,9.07,6.96,115,28.888889,5.478257
2018/5/19 17:00,CP4,5,557.86962,71.03,8.86,6.99,109,28.888889,5.11807
2018/5/19 18:00,CP4,5,555.12072,71.06,8.9,7.04,110,30,5.046552
2018/5/19 19:00,CP4,5,560.85288,71.03,8.86,6.98,115,28.888889,4.876982
2018/5/19 20:00,CP4,5,580.05612,71.19,8.89,6.95,115,28.888889,5.043966
2018/5/19 21:00,CP4,5,562.88358,70.91,8.94,7.05,123,28.888889,4.576289
2018/5/19 22:00,CP4,5,543.55392,70.72,8.82,6.99,121,28.888889,4.492181
2018/5/19 23:00,CP4,5,849.849,71.5,9.95,7.12,179,28.888889,4.74776
2018/5/20 0:00,CP4,5,1431.36,71,10.7,5.9,227,30,6.305551
2018/5/20 1:00,CP4,5,1833.3,97,10.95,6.45,282,31.111111,6.501064
2018/5/20 2:00,CP4,5,1676.41152,96.88,10.7,6.58,255,32.222222,6.574163
2018/5/20 3:00,CP4,5,1599.52968,96.66,10.73,6.79,244,32.222222,6.555449
2018/5/20 4:00,CP4,5,1663.51752,96.84,10.89,6.8,270,32.222222,6.161176
2018/5/20 5:00,CP4,5,1678.21164,97.22,10.89,6.78,261,33.888889,6.42993
2018/5/20 6:00,CP4,5,1696.43628,96.63,11,6.82,276,33.888889,6.146508
2018/5/20 7:00,CP4,5,1745.6796,96.66,11.09,6.79,278,35,6.279423
2018/5/20 8:00,CP4,5,1752.3618,97.03,11.09,6.79,274,33.888889,6.395481
2018/5/20 9:00,CP4,5,1696.75632,96.88,11.01,6.84,267,33.888889,6.354893
2018/5/20 10:00,CP4,5,1737.13428,97.09,11.08,6.82,270,32.222222,6.433831
2018/5/20 11:00,CP4,5,1671.8898,97.09,10.88,6.78,229,30,7.300829
2018/5/20 12:00,CP4,5,987.2415,84.25,10.23,7.44,216,30,4.570562
2018/5/20 13:00,CP4,5,957.15312,71.44,10.29,7.1,172,28.888889,5.564844
2018/5/20 14:00,CP4,5,1132.59384,71.34,10.78,7,165,28.888889,6.864205
2018/5/20 15:00,CP4,5,903.546,71,10.07,7.04,139,28.888889,6.500331
2018/5/20 16:00,CP4,5,606.96594,71.19,9.13,7.1,108,28.888889,5.620055
2018/5/20 17:00,CP4,5,621.39168,71.13,8.99,6.91,115,28.888889,5.403406
2018/5/20 18:00,CP4,5,576.25554,71.09,9.02,7.09,112,28.888889,5.145139
2018/5/20 19:00,CP4,5,579.56724,71.13,8.94,7,106,27.777778,5.467615
2018/5/20 20:00,CP4,5,581.03388,71.31,8.92,6.98,114,27.777778,5.096788
2018/5/20 21:00,CP4,5,589.93704,70.94,8.98,7,105,28.888889,5.618448
2018/5/20 22:00,CP4,5,609.09912,71.09,8.98,6.94,111,28.888889,5.487379
2018/5/20 23:00,CP4,5,308.19096,71.94,7.87,6.85,240,28.888889,1.284129
2018/5/21 0:00,CP4,5,1861.32492,125.19,11.68,8.14,233,30,7.988519
2018/5/21 13:00,CP4,5,1481.4072,69.16,10.56,5.46,256,30,5.786747
2018/5/21 14:00,CP4,5,1530.80928,69.03,10.84,5.56,193,28.888889,7.931654
2018/5/21 15:00,CP4,5,845.16894,69.63,10.14,7.25,154,28.888889,5.48811
2018/5/21 16:00,CP4,5,708.09228,69.38,9.36,6.93,137,28.888889,5.168557
2018/5/21 17:00,CP4,5,627.13434,68.81,9.12,6.95,117,28.888889,5.360123
2018/5/21 18:00,CP4,5,587.26248,69.22,8.91,6.89,120,28.888889,4.893854
2018/5/21 19:00,CP4,5,567.4032,69.28,8.89,6.94,114,27.777778,4.977221
2018/5/21 20:00,CP4,5,583.59546,69.13,8.97,6.96,121,28.888889,4.823103
2018/5/21 21:00,CP4,5,590.42088,68.91,8.96,6.92,112,27.777778,5.271615
2018/5/21 22:00,CP4,5,570.80688,69.34,9.02,7.06,120,28.888889,4.756724
2018/5/21 23:00,CP4,5,968.62374,97.31,10,7.63,174,28.888889,5.566803
2018/5/22 0:00,CP4,5,1677.70512,96.72,11.04,6.91,274,30,6.123011
2018/5/22 1:00,CP4,5,710.99028,39.46,10.75,6.46,210.083333,31.111111,3.384325
2018/5/22 12:00,CP4,5,1253.5446,69.41,10.3,6,222,31.111111,5.646597
2018/5/22 13:00,CP4,5,1068.93696,69.16,10.28,6.6,193,28.888889,5.538533
2018/5/22 14:00,CP4,5,1109.28384,68.78,10.49,6.65,179,28.888889,6.197116
2018/5/22 15:00,CP4,5,846.58392,69.03,9.97,7.05,164,30,5.162097
2018/5/22 16:00,CP4,5,705.88224,68.88,9.43,6.99,138,28.888889,5.115089
2018/5/22 17:00,CP4,5,599.41056,69.28,9.12,7.06,132,28.888889,4.540989
2018/5/22 18:00,CP4,5,582.204,69.31,9.07,7.07,123,27.777778,4.733366
2018/5/22 19:00,CP4,5,566.6661,69.19,8.99,7.04,116,27.777778,4.885053
2018/5/22 20:00,CP4,5,569.32512,69.16,8.94,6.98,114,27.777778,4.99408
2018/5/22 21:00,CP4,5,578.21148,69.53,8.99,7.01,115,27.777778,5.027926
2018/5/22 22:00,CP4,5,588.80556,69.06,8.99,6.96,120,27.777778,4.906713
2018/5/22 23:00,CP4,5,868.74816,69.88,8.03,5.07,213,30,4.07863
2018/5/23 14:00,CP4,5,1603.30464,71.22,10.37,5.01,216,30,7.422707
2018/5/23 15:00,CP4,5,628.1604,71.22,9.26,7.16,146,30,4.302468
2018/5/23 16:00,CP4,5,722.50836,71.38,9.38,6.97,147,28.888889,4.915023
2018/5/23 17:00,CP4,5,646.38,71.25,9.11,6.95,129,28.888889,5.010698
2018/5/23 18:00,CP4,5,588.19866,71.09,8.97,7,116,28.888889,5.070678
2018/5/23 19:00,CP4,5,588.19866,71.09,8.96,6.99,126,28.888889,4.668243
2018/5/23 20:00,CP4,5,591.18444,71.09,8.99,7.01,113,28.888889,5.231721
2018/5/23 21:00,CP4,5,608.24484,71.34,9.02,6.99,122,27.777778,4.985613
2018/5/23 22:00,CP4,5,588.85596,70.81,9.04,7.06,116,27.777778,5.076344
2018/5/23 23:00,CP4,5,616.51506,72.31,7.82,5.79,224,28.888889,2.752299
2018/5/24 13:00,CP4,5,1618.55148,69.94,10.43,4.92,293,28.888889,5.524066
2018/5/24 14:00,CP4,5,1462.9755,69.25,10.58,5.55,183,28.888889,7.994402
2018/5/24 15:00,CP4,5,853.12332,69.09,9.71,6.77,164,28.888889,5.201971
2018/5/24 16:00,CP4,5,691.32336,69.16,9.36,6.98,136,30,5.08326
2018/5/24 17:00,CP4,5,636.68556,69.22,9.17,6.98,132,28.888889,4.823375
2018/5/24 18:00,CP4,5,601.27704,69.16,9.05,6.98,123,28.888889,4.888431
2018/5/24 19:00,CP4,5,583.84872,69.16,8.94,6.93,115,30,5.076945
2018/5/24 20:00,CP4,5,569.205,69.5,8.89,6.94,115,28.888889,4.949609
2018/5/24 21:00,CP4,5,594.8649,69.09,9.07,7.02,106,27.777778,5.611933
2018/5/24 22:00,CP4,5,592.557,69.5,9.01,6.98,126,28.888889,4.702833
2018/5/24 23:00,CP4,5,727.45344,69.84,7.36,4.88,212,30,3.431384
2018/5/25 13:00,CP4,5,1695.18174,71.69,10.41,4.78,297,30,5.707683
2018/5/25 14:00,CP4,5,1642.38774,70.97,11.04,5.53,217,30,7.568607
2018/5/25 15:00,CP4,5,912.52896,71.47,9.88,6.84,165,30,5.530479
2018/5/25 16:00,CP4,5,708.02802,71.13,9.27,6.9,125,28.888889,5.664224
2018/5/25 17:00,CP4,5,588.77784,71.16,9.13,7.16,125,28.888889,4.710223
2018/5/25 18:00,CP4,5,573.83424,71.16,8.9,6.98,118,27.777778,4.863002
2018/5/25 19:00,CP4,5,584.96592,71.06,8.92,6.96,129,28.888889,4.534619
2018/5/25 20:00,CP4,5,591.591,71.5,8.99,7.02,118,27.777778,5.013483
2018/5/25 21:00,CP4,5,569.562,71,8.95,7.04,125,28.888889,4.556496
2018/5/25 22:00,CP4,5,604.83444,70.94,9,6.97,119,28.888889,5.082642
2018/5/25 23:00,CP4,5,706.2972,71.56,7.51,5.16,227,30,3.111441
2018/5/26 12:00,CP4,5,1342.79418,96.59,10.36,7.05,243,31.111111,5.525902
2018/5/26 13:00,CP4,5,1228.44078,96.53,10.3,7.27,221,30,5.558556
2018/5/26 14:00,CP4,5,1081.47816,96.44,9.58,6.91,171,30,6.324434
2018/5/26 23:00,CP4,5,951.8628,96.44,9.79,7.44,210,30,4.53268
2018/5/27 0:00,CP4,5,1350.71832,97.16,10.42,7.11,240,30,5.627993
2018/5/27 1:00,CP4,5,1740.53376,97.28,10.74,6.48,305,32.222222,5.706668
2018/5/27 2:00,CP4,5,1700.35236,92.22,11.64,7.25,280.083333,32.777778,6.07088
2018/5/27 12:00,CP4,5,1262.57292,96.66,10.25,7.14,201,31.111111,6.281457
2018/5/27 13:00,CP4,5,1255.95624,97.09,10.08,7,194,30,6.474001
2018/5/27 14:00,CP4,5,1080.4185,83.25,10,6.91,180,30,6.002325
2018/5/27 15:00,CP4,5,806.68728,69.59,9.63,6.87,159,30,5.073505
2018/5/27 16:00,CP4,5,711.31368,69.41,9.35,6.91,154,30,4.61892
2018/5/27 17:00,CP4,5,587.77152,69.28,9.04,7.02,128,30,4.591965
2018/5/27 18:00,CP4,5,570.16134,68.91,9,7.03,124,30,4.598075
2018/5/27 19:00,CP4,5,577.78854,69.13,8.98,6.99,143,30,4.040479
2018/5/27 20:00,CP4,5,1027.82484,69.13,10.09,6.55,162,28.888889,6.344598
2018/5/27 21:00,CP4,5,875.322,69.47,9.79,6.79,145,30,6.036703
2018/5/27 22:00,CP4,5,833.75292,69.41,9.66,6.8,139,30,5.998222
2018/5/27 23:00,CP4,5,593.75232,73.63,7.77,5.85,92,30,6.453829
2018/5/28 14:00,CP4,5,1370.56374,92.97,10.73,7.22,222,30,6.173711
2018/5/28 15:00,CP4,5,924.8106,71.03,10.15,7.05,179,30,5.16654
2018/5/28 16:00,CP4,5,840.18438,71.19,9.91,7.1,135,30,6.223588
2018/5/28 17:00,CP4,5,795.66984,71.22,9.57,6.91,138,30,5.765723
2018/5/28 18:00,CP4,5,684.41688,71.16,9.3,7.01,119,28.888889,5.751402
2018/5/28 19:00,CP4,5,672.7455,71.19,9.22,6.97,125,28.888889,5.381964
2018/5/28 20:00,CP4,5,683.7348,70.78,9.27,6.97,118,28.888889,5.794363
2018/5/28 21:00,CP4,5,673.029,71.22,9.21,6.96,122,27.777778,5.516631
2018/5/28 22:00,CP4,5,679.58352,71.28,9.28,7.01,116,27.777778,5.858479
2018/5/28 23:00,CP4,5,759.8556,78.66,8.77,6.47,141.75,28.888889,5.360533
